feature_name	compartment	prefilter_column
Cells_Mean_BarcodeFoci_Intensity_MinIntensityEdge_Barcodes_Scores	Cells	True
Cells_Mean_BarcodeFoci_Intensity_MinIntensityEdge_CellOutlineImage	Cells	True
Cells_Mean_BarcodeFoci_Intensity_MinIntensity_Barcodes_Barcodes	Cells	True
Cells_Mean_BarcodeFoci_Intensity_MinIntensity_Barcodes_Scores	Cells	True
Cells_Mean_BarcodeFoci_Intensity_MinIntensity_CellOutlineImage	Cells	True
Cells_Mean_BarcodeFoci_Intensity_StdIntensityEdge_Barcodes_Barcodes	Cells	True
Cells_Mean_BarcodeFoci_Intensity_StdIntensityEdge_Barcodes_Scores	Cells	True
Cells_Mean_BarcodeFoci_Intensity_StdIntensityEdge_CellOutlineImage	Cells	True
Cells_Mean_BarcodeFoci_Intensity_StdIntensity_Barcodes_Barcodes	Cells	True
Cells_Mean_BarcodeFoci_Intensity_StdIntensity_Barcodes_Scores	Cells	True
Cells_Mean_BarcodeFoci_Intensity_StdIntensity_CellOutlineImage	Cells	True
Cells_Mean_BarcodeFoci_Intensity_UpperQuartileIntensity_Barcodes_Barcodes	Cells	True
Cells_Mean_BarcodeFoci_Intensity_UpperQuartileIntensity_Barcodes_Scores	Cells	True
Cells_Mean_BarcodeFoci_Intensity_UpperQuartileIntensity_CellOutlineImage	Cells	True
Cells_Mean_BarcodeFoci_Location_CenterMassIntensity_X_Barcodes_Barcodes	Cells	True
Cells_Mean_BarcodeFoci_Location_CenterMassIntensity_X_Barcodes_Scores	Cells	True
Cells_Mean_BarcodeFoci_Location_CenterMassIntensity_X_CellOutlineImage	Cells	True
Cells_Mean_BarcodeFoci_Location_CenterMassIntensity_Y_Barcodes_Barcodes	Cells	True
Cells_Mean_BarcodeFoci_Location_CenterMassIntensity_Y_Barcodes_Scores	Cells	True
Cells_Mean_BarcodeFoci_Location_CenterMassIntensity_Y_CellOutlineImage	Cells	True
Cells_Mean_BarcodeFoci_Location_CenterMassIntensity_Z_Barcodes_Barcodes	Cells	True
Cells_Mean_BarcodeFoci_Location_CenterMassIntensity_Z_Barcodes_Scores	Cells	True
Cells_Mean_BarcodeFoci_Location_CenterMassIntensity_Z_CellOutlineImage	Cells	True
Cells_Mean_BarcodeFoci_Location_Center_X	Cells	True
Cells_Mean_BarcodeFoci_Location_Center_Y	Cells	True
Cells_Mean_BarcodeFoci_Location_Center_Z	Cells	True
Cells_Mean_BarcodeFoci_Location_MaxIntensity_X_Barcodes_Barcodes	Cells	True
Cells_Mean_BarcodeFoci_Location_MaxIntensity_X_Barcodes_Scores	Cells	True
Cells_Mean_BarcodeFoci_Location_MaxIntensity_X_CellOutlineImage	Cells	True
Cells_Mean_BarcodeFoci_Location_MaxIntensity_Y_Barcodes_Barcodes	Cells	True
Cells_Mean_BarcodeFoci_Location_MaxIntensity_Y_Barcodes_Scores	Cells	True
Cells_Mean_BarcodeFoci_Location_MaxIntensity_Y_CellOutlineImage	Cells	True
Cells_Mean_BarcodeFoci_Location_MaxIntensity_Z_Barcodes_Barcodes	Cells	True
Cells_Mean_BarcodeFoci_Location_MaxIntensity_Z_Barcodes_Scores	Cells	True
Cells_Mean_BarcodeFoci_Location_MaxIntensity_Z_CellOutlineImage	Cells	True
Cells_Mean_BarcodeFoci_Number_Object_Number	Cells	True
Cells_Neighbors_AngleBetweenNeighbors_10	Cells	False
Cells_Neighbors_AngleBetweenNeighbors_Adjacent	Cells	False
Cells_Neighbors_FirstClosestDistance_10	Cells	False
Cells_Neighbors_FirstClosestDistance_Adjacent	Cells	False
Cells_Neighbors_FirstClosestObjectNumber_10	Cells	False
Cells_Neighbors_FirstClosestObjectNumber_Adjacent	Cells	False
Cells_Neighbors_NumberOfNeighbors_10	Cells	False
Cells_Neighbors_NumberOfNeighbors_Adjacent	Cells	False
Cells_Neighbors_PercentTouching_10	Cells	False
Cells_Neighbors_PercentTouching_Adjacent	Cells	False
Cells_Neighbors_SecondClosestDistance_10	Cells	False
Cells_Neighbors_SecondClosestDistance_Adjacent	Cells	False
Cells_Neighbors_SecondClosestObjectNumber_10	Cells	False
Cells_Neighbors_SecondClosestObjectNumber_Adjacent	Cells	False
Cells_Number_Object_Number	Cells	False
Cells_RadialDistribution_FracAtD_ConA_1of4	Cells	False
Cells_RadialDistribution_FracAtD_ConA_2of4	Cells	False
Cells_RadialDistribution_FracAtD_ConA_3of4	Cells	False
Cells_RadialDistribution_FracAtD_ConA_4of4	Cells	False
Cells_RadialDistribution_FracAtD_DAPI_Painting_1of4	Cells	False
Cells_RadialDistribution_FracAtD_DAPI_Painting_2of4	Cells	False
Cells_RadialDistribution_FracAtD_DAPI_Painting_3of4	Cells	False
Cells_RadialDistribution_FracAtD_DAPI_Painting_4of4	Cells	False
Cells_RadialDistribution_FracAtD_Mito_1of4	Cells	False
Cells_RadialDistribution_FracAtD_Mito_2of4	Cells	False
Cells_RadialDistribution_FracAtD_Mito_3of4	Cells	False
Cells_RadialDistribution_FracAtD_Mito_4of4	Cells	False
Cells_RadialDistribution_FracAtD_Phalloidin_1of4	Cells	False
Cells_RadialDistribution_FracAtD_Phalloidin_2of4	Cells	False
Cells_RadialDistribution_FracAtD_Phalloidin_3of4	Cells	False
Cells_RadialDistribution_FracAtD_Phalloidin_4of4	Cells	False
Cells_RadialDistribution_FracAtD_WGA_1of4	Cells	False
Cells_RadialDistribution_FracAtD_WGA_2of4	Cells	False
Cells_RadialDistribution_FracAtD_WGA_3of4	Cells	False
Cells_RadialDistribution_FracAtD_WGA_4of4	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_10of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_10of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_11of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_11of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_12of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_12of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_13of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_13of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_14of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_14of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_15of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_15of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_16of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_16of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_17of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_18of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_19of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_1of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_1of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_20of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_2of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_2of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_3of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_3of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_4of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_4of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_5of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_5of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_6of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_6of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_7of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_7of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_8of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_8of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_9of16	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_9of20	Cells	False
Cells_RadialDistribution_FracAtD_mito_tubeness_Overflow	Cells	False
Cells_RadialDistribution_MeanFrac_ConA_1of4	Cells	False
Cells_RadialDistribution_MeanFrac_ConA_2of4	Cells	False
Cells_RadialDistribution_MeanFrac_ConA_3of4	Cells	False
Cells_RadialDistribution_MeanFrac_ConA_4of4	Cells	False
Cells_RadialDistribution_MeanFrac_DAPI_Painting_1of4	Cells	False
Cells_RadialDistribution_MeanFrac_DAPI_Painting_2of4	Cells	False
Cells_RadialDistribution_MeanFrac_DAPI_Painting_3of4	Cells	False
Cells_RadialDistribution_MeanFrac_DAPI_Painting_4of4	Cells	False
Cells_RadialDistribution_MeanFrac_Mito_1of4	Cells	False
Cells_RadialDistribution_MeanFrac_Mito_2of4	Cells	False
Cells_RadialDistribution_MeanFrac_Mito_3of4	Cells	False
Cells_RadialDistribution_MeanFrac_Mito_4of4	Cells	False
Cells_RadialDistribution_MeanFrac_Phalloidin_1of4	Cells	False
Cells_RadialDistribution_MeanFrac_Phalloidin_2of4	Cells	False
Cells_RadialDistribution_MeanFrac_Phalloidin_3of4	Cells	False
Cells_RadialDistribution_MeanFrac_Phalloidin_4of4	Cells	False
Cells_RadialDistribution_MeanFrac_WGA_1of4	Cells	False
Cells_RadialDistribution_MeanFrac_WGA_2of4	Cells	False
Cells_RadialDistribution_MeanFrac_WGA_3of4	Cells	False
Cells_RadialDistribution_MeanFrac_WGA_4of4	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_10of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_10of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_11of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_11of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_12of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_12of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_13of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_13of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_14of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_14of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_15of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_15of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_16of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_16of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_17of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_18of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_19of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_1of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_1of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_20of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_2of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_2of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_3of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_3of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_4of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_4of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_5of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_5of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_6of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_6of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_7of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_7of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_8of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_8of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_9of16	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_9of20	Cells	False
Cells_RadialDistribution_MeanFrac_mito_tubeness_Overflow	Cells	False
Cells_RadialDistribution_RadialCV_ConA_1of4	Cells	False
Cells_RadialDistribution_RadialCV_ConA_2of4	Cells	False
Cells_RadialDistribution_RadialCV_ConA_3of4	Cells	False
Cells_RadialDistribution_RadialCV_ConA_4of4	Cells	False
Cells_RadialDistribution_RadialCV_DAPI_Painting_1of4	Cells	False
Cells_RadialDistribution_RadialCV_DAPI_Painting_2of4	Cells	False
Cells_RadialDistribution_RadialCV_DAPI_Painting_3of4	Cells	False
Cells_RadialDistribution_RadialCV_DAPI_Painting_4of4	Cells	False
Cells_RadialDistribution_RadialCV_Mito_1of4	Cells	False
Cells_RadialDistribution_RadialCV_Mito_2of4	Cells	False
Cells_RadialDistribution_RadialCV_Mito_3of4	Cells	False
Cells_RadialDistribution_RadialCV_Mito_4of4	Cells	False
Cells_RadialDistribution_RadialCV_Phalloidin_1of4	Cells	False
Cells_RadialDistribution_RadialCV_Phalloidin_2of4	Cells	False
Cells_RadialDistribution_RadialCV_Phalloidin_3of4	Cells	False
Cells_RadialDistribution_RadialCV_Phalloidin_4of4	Cells	False
Cells_RadialDistribution_RadialCV_WGA_1of4	Cells	False
Cells_RadialDistribution_RadialCV_WGA_2of4	Cells	False
Cells_RadialDistribution_RadialCV_WGA_3of4	Cells	False
Cells_RadialDistribution_RadialCV_WGA_4of4	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_10of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_10of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_11of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_11of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_12of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_12of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_13of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_13of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_14of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_14of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_15of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_15of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_16of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_16of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_17of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_18of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_19of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_1of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_1of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_20of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_2of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_2of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_3of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_3of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_4of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_4of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_5of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_5of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_6of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_6of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_7of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_7of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_8of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_8of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_9of16	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_9of20	Cells	False
Cells_RadialDistribution_RadialCV_mito_tubeness_Overflow	Cells	False
Cells_Texture_AngularSecondMoment_ConA_10_00_256	Cells	False
Cells_Texture_AngularSecondMoment_ConA_10_01_256	Cells	False
Cells_Texture_AngularSecondMoment_ConA_10_02_256	Cells	False
Cells_Texture_AngularSecondMoment_ConA_10_03_256	Cells	False
Cells_Texture_AngularSecondMoment_ConA_20_00_256	Cells	False
Cells_Texture_AngularSecondMoment_ConA_20_01_256	Cells	False
Cells_Texture_AngularSecondMoment_ConA_20_02_256	Cells	False
Cells_Texture_AngularSecondMoment_ConA_20_03_256	Cells	False
Cells_Texture_AngularSecondMoment_ConA_5_00_256	Cells	False
Cells_Texture_AngularSecondMoment_ConA_5_01_256	Cells	False
Cells_Texture_AngularSecondMoment_ConA_5_02_256	Cells	False
Cells_Texture_AngularSecondMoment_ConA_5_03_256	Cells	False
Cells_Texture_AngularSecondMoment_DAPI_Painting_10_00_256	Cells	False
Cells_Texture_AngularSecondMoment_DAPI_Painting_10_01_256	Cells	False
Cells_Texture_AngularSecondMoment_DAPI_Painting_10_02_256	Cells	False
Cells_Texture_AngularSecondMoment_DAPI_Painting_10_03_256	Cells	False
Cells_Texture_AngularSecondMoment_DAPI_Painting_20_00_256	Cells	False
Cells_Texture_AngularSecondMoment_DAPI_Painting_20_01_256	Cells	False
Cells_Texture_AngularSecondMoment_DAPI_Painting_20_02_256	Cells	False
Cells_Texture_AngularSecondMoment_DAPI_Painting_20_03_256	Cells	False
Cells_Texture_AngularSecondMoment_DAPI_Painting_5_00_256	Cells	False
Cells_Texture_AngularSecondMoment_DAPI_Painting_5_01_256	Cells	False
Cells_Texture_AngularSecondMoment_DAPI_Painting_5_02_256	Cells	False
Cells_Texture_AngularSecondMoment_DAPI_Painting_5_03_256	Cells	False
Cells_Texture_AngularSecondMoment_Mito_10_00_256	Cells	False
Cells_Texture_AngularSecondMoment_Mito_10_01_256	Cells	False
Cells_Texture_AngularSecondMoment_Mito_10_02_256	Cells	False
Cells_Texture_AngularSecondMoment_Mito_10_03_256	Cells	False
Cells_Texture_AngularSecondMoment_Mito_20_00_256	Cells	False
Cells_Texture_AngularSecondMoment_Mito_20_01_256	Cells	False
Cells_Texture_AngularSecondMoment_Mito_20_02_256	Cells	False
Cells_Texture_AngularSecondMoment_Mito_20_03_256	Cells	False
Cells_Texture_AngularSecondMoment_Mito_5_00_256	Cells	False
Cells_Texture_AngularSecondMoment_Mito_5_01_256	Cells	False
Cells_Texture_AngularSecondMoment_Mito_5_02_256	Cells	False
Cells_Texture_AngularSecondMoment_Mito_5_03_256	Cells	False
Cells_Texture_AngularSecondMoment_Phalloidin_10_00_256	Cells	False
Cells_Texture_AngularSecondMoment_Phalloidin_10_01_256	Cells	False
Cells_Texture_AngularSecondMoment_Phalloidin_10_02_256	Cells	False
Cells_Texture_AngularSecondMoment_Phalloidin_10_03_256	Cells	False
Cells_Texture_AngularSecondMoment_Phalloidin_20_00_256	Cells	False
Cells_Texture_AngularSecondMoment_Phalloidin_20_01_256	Cells	False
Cells_Texture_AngularSecondMoment_Phalloidin_20_02_256	Cells	False
Cells_Texture_AngularSecondMoment_Phalloidin_20_03_256	Cells	False
Cells_Texture_AngularSecondMoment_Phalloidin_5_00_256	Cells	False
Cells_Texture_AngularSecondMoment_Phalloidin_5_01_256	Cells	False
Cells_Texture_AngularSecondMoment_Phalloidin_5_02_256	Cells	False
Cells_Texture_AngularSecondMoment_Phalloidin_5_03_256	Cells	False
Cells_Texture_AngularSecondMoment_WGA_10_00_256	Cells	False
Cells_Texture_AngularSecondMoment_WGA_10_01_256	Cells	False
Cells_Texture_AngularSecondMoment_WGA_10_02_256	Cells	False
Cells_Texture_AngularSecondMoment_WGA_10_03_256	Cells	False
Cells_Texture_AngularSecondMoment_WGA_20_00_256	Cells	False
Cells_Texture_AngularSecondMoment_WGA_20_01_256	Cells	False
Cells_Texture_AngularSecondMoment_WGA_20_02_256	Cells	False
Cells_Texture_AngularSecondMoment_WGA_20_03_256	Cells	False
Cells_Texture_AngularSecondMoment_WGA_5_00_256	Cells	False
Cells_Texture_AngularSecondMoment_WGA_5_01_256	Cells	False
Cells_Texture_AngularSecondMoment_WGA_5_02_256	Cells	False
Cells_Texture_AngularSecondMoment_WGA_5_03_256	Cells	False
Cells_Texture_Contrast_ConA_10_00_256	Cells	False
Cells_Texture_Contrast_ConA_10_01_256	Cells	False
Cells_Texture_Contrast_ConA_10_02_256	Cells	False
Cells_Texture_Contrast_ConA_10_03_256	Cells	False
Cells_Texture_Contrast_ConA_20_00_256	Cells	False
Cells_Texture_Contrast_ConA_20_01_256	Cells	False
Cells_Texture_Contrast_ConA_20_02_256	Cells	False
Cells_Texture_Contrast_ConA_20_03_256	Cells	False
Cells_Texture_Contrast_ConA_5_00_256	Cells	False
Cells_Texture_Contrast_ConA_5_01_256	Cells	False
Cells_Texture_Contrast_ConA_5_02_256	Cells	False
Cells_Texture_Contrast_ConA_5_03_256	Cells	False
Cells_Texture_Contrast_DAPI_Painting_10_00_256	Cells	False
Cells_Texture_Contrast_DAPI_Painting_10_01_256	Cells	False
Cells_Texture_Contrast_DAPI_Painting_10_02_256	Cells	False
Cells_Texture_Contrast_DAPI_Painting_10_03_256	Cells	False
Cells_Texture_Contrast_DAPI_Painting_20_00_256	Cells	False
Cells_Texture_Contrast_DAPI_Painting_20_01_256	Cells	False
Cells_Texture_Contrast_DAPI_Painting_20_02_256	Cells	False
Cells_Texture_Contrast_DAPI_Painting_20_03_256	Cells	False
Cells_Texture_Contrast_DAPI_Painting_5_00_256	Cells	False
Cells_Texture_Contrast_DAPI_Painting_5_01_256	Cells	False
Cells_Texture_Contrast_DAPI_Painting_5_02_256	Cells	False
Cells_Texture_Contrast_DAPI_Painting_5_03_256	Cells	False
Cells_Texture_Contrast_Mito_10_00_256	Cells	False
Cells_Texture_Contrast_Mito_10_01_256	Cells	False
Cells_Texture_Contrast_Mito_10_02_256	Cells	False
Cells_Texture_Contrast_Mito_10_03_256	Cells	False
Cells_Texture_Contrast_Mito_20_00_256	Cells	False
Cells_Texture_Contrast_Mito_20_01_256	Cells	False
Cells_Texture_Contrast_Mito_20_02_256	Cells	False
Cells_Texture_Contrast_Mito_20_03_256	Cells	False
Cells_Texture_Contrast_Mito_5_00_256	Cells	False
Cells_Texture_Contrast_Mito_5_01_256	Cells	False
Cells_Texture_Contrast_Mito_5_02_256	Cells	False
Cells_Texture_Contrast_Mito_5_03_256	Cells	False
Cells_Texture_Contrast_Phalloidin_10_00_256	Cells	False
Cells_Texture_Contrast_Phalloidin_10_01_256	Cells	False
Cells_Texture_Contrast_Phalloidin_10_02_256	Cells	False
Cells_Texture_Contrast_Phalloidin_10_03_256	Cells	False
Cells_Texture_Contrast_Phalloidin_20_00_256	Cells	False
Cells_Texture_Contrast_Phalloidin_20_01_256	Cells	False
Cells_Texture_Contrast_Phalloidin_20_02_256	Cells	False
Cells_Texture_Contrast_Phalloidin_20_03_256	Cells	False
Cells_Texture_Contrast_Phalloidin_5_00_256	Cells	False
Cells_Texture_Contrast_Phalloidin_5_01_256	Cells	False
Cells_Texture_Contrast_Phalloidin_5_02_256	Cells	False
Cells_Texture_Contrast_Phalloidin_5_03_256	Cells	False
Cells_Texture_Contrast_WGA_10_00_256	Cells	False
Cells_Texture_Contrast_WGA_10_01_256	Cells	False
Cells_Texture_Contrast_WGA_10_02_256	Cells	False
Cells_Texture_Contrast_WGA_10_03_256	Cells	False
