Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Great	657	CP186A-Well2-23	CP186A	Well2	23	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	444	CP186A-Well2-23	CP186A	Well2	23	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1213	CP186A-Well1-51	CP186A	Well1	51	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1075	CP186A-Well1-51	CP186A	Well1	51	ALLBATCHES___ALLPLATES___ALLWELLS
Great	391	CP186A-Well1-51	CP186A	Well1	51	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	349	CP186A-Well1-51	CP186A	Well1	51	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	289	CP186A-Well1-51	CP186A	Well1	51	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2498	CP186A-Well2-5	CP186A	Well2	5	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1824	CP186A-Well2-5	CP186A	Well2	5	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1077	CP186A-Well2-5	CP186A	Well2	5	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1012	CP186A-Well2-5	CP186A	Well2	5	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	856	CP186A-Well2-5	CP186A	Well2	5	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2473	CP186A-Well3-79	CP186A	Well3	79	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2207	CP186A-Well3-79	CP186A	Well3	79	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1928	CP186A-Well3-79	CP186A	Well3	79	ALLBATCHES___ALLPLATES___ALLWELLS
Great	920	CP186A-Well3-79	CP186A	Well3	79	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	405	CP186A-Well3-79	CP186A	Well3	79	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3649	CP186A-Well5-59	CP186A	Well5	59	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3018	CP186A-Well5-59	CP186A	Well5	59	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1540	CP186A-Well5-59	CP186A	Well5	59	ALLBATCHES___ALLPLATES___ALLWELLS
Great	939	CP186A-Well5-59	CP186A	Well5	59	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	233	CP186A-Well5-59	CP186A	Well5	59	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2628	CP186A-Well4-87	CP186A	Well4	87	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2110	CP186A-Well4-87	CP186A	Well4	87	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1747	CP186A-Well4-87	CP186A	Well4	87	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1408	CP186A-Well4-87	CP186A	Well4	87	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	762	CP186A-Well4-87	CP186A	Well4	87	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	924	CP186A-Well3-97	CP186A	Well3	97	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	852	CP186A-Well3-97	CP186A	Well3	97	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	364	CP186A-Well3-97	CP186A	Well3	97	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	359	CP186A-Well3-97	CP186A	Well3	97	ALLBATCHES___ALLPLATES___ALLWELLS
Great	357	CP186A-Well3-97	CP186A	Well3	97	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2218	CP186A-Well4-69	CP186A	Well4	69	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1870	CP186A-Well4-69	CP186A	Well4	69	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1822	CP186A-Well4-69	CP186A	Well4	69	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1167	CP186A-Well4-69	CP186A	Well4	69	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	664	CP186A-Well4-69	CP186A	Well4	69	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4005	CP186A-Well5-77	CP186A	Well5	77	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2690	CP186A-Well5-77	CP186A	Well5	77	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1235	CP186A-Well5-77	CP186A	Well5	77	ALLBATCHES___ALLPLATES___ALLWELLS
Great	799	CP186A-Well5-77	CP186A	Well5	77	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	135	CP186A-Well5-77	CP186A	Well5	77	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1098	CP186A-Well2-89	CP186A	Well2	89	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	997	CP186A-Well2-89	CP186A	Well2	89	ALLBATCHES___ALLPLATES___ALLWELLS
Great	432	CP186A-Well2-89	CP186A	Well2	89	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	408	CP186A-Well2-89	CP186A	Well2	89	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	354	CP186A-Well2-89	CP186A	Well2	89	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1634	CP186A-Well3-88	CP186A	Well3	88	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1606	CP186A-Well3-88	CP186A	Well3	88	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1407	CP186A-Well3-88	CP186A	Well3	88	ALLBATCHES___ALLPLATES___ALLWELLS
Great	806	CP186A-Well3-88	CP186A	Well3	88	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	354	CP186A-Well3-88	CP186A	Well3	88	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4774	CP186A-Well5-68	CP186A	Well5	68	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2718	CP186A-Well5-68	CP186A	Well5	68	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1180	CP186A-Well5-68	CP186A	Well5	68	ALLBATCHES___ALLPLATES___ALLWELLS
Great	889	CP186A-Well5-68	CP186A	Well5	68	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	156	CP186A-Well5-68	CP186A	Well5	68	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3127	CP186A-Well4-96	CP186A	Well4	96	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2103	CP186A-Well4-96	CP186A	Well4	96	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1246	CP186A-Well4-96	CP186A	Well4	96	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1223	CP186A-Well4-96	CP186A	Well4	96	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	873	CP186A-Well4-96	CP186A	Well4	96	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2936	CP186A-Well4-78	CP186A	Well4	78	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1987	CP186A-Well4-78	CP186A	Well4	78	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1839	CP186A-Well4-78	CP186A	Well4	78	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1297	CP186A-Well4-78	CP186A	Well4	78	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	406	CP186A-Well4-78	CP186A	Well4	78	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2429	CP186A-Well5-86	CP186A	Well5	86	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2159	CP186A-Well5-86	CP186A	Well5	86	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1714	CP186A-Well5-86	CP186A	Well5	86	ALLBATCHES___ALLPLATES___ALLWELLS
Great	809	CP186A-Well5-86	CP186A	Well5	86	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	451	CP186A-Well5-86	CP186A	Well5	86	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	834	CP186A-Well2-98	CP186A	Well2	98	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	694	CP186A-Well2-98	CP186A	Well2	98	ALLBATCHES___ALLPLATES___ALLWELLS
Great	295	CP186A-Well2-98	CP186A	Well2	98	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	292	CP186A-Well2-98	CP186A	Well2	98	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	263	CP186A-Well2-98	CP186A	Well2	98	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	648	CP186A-Well3-80	CP186A	Well3	80	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	630	CP186A-Well3-80	CP186A	Well3	80	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	344	CP186A-Well3-80	CP186A	Well3	80	ALLBATCHES___ALLPLATES___ALLWELLS
Great	274	CP186A-Well3-80	CP186A	Well3	80	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	230	CP186A-Well3-80	CP186A	Well3	80	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2701	CP186A-Well5-24	CP186A	Well5	24	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2053	CP186A-Well5-24	CP186A	Well5	24	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1731	CP186A-Well5-24	CP186A	Well5	24	ALLBATCHES___ALLPLATES___ALLWELLS
Great	878	CP186A-Well5-24	CP186A	Well5	24	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	490	CP186A-Well5-24	CP186A	Well5	24	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2586	CP186A-Well4-52	CP186A	Well4	52	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2292	CP186A-Well4-52	CP186A	Well4	52	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2232	CP186A-Well4-52	CP186A	Well4	52	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1367	CP186A-Well4-52	CP186A	Well4	52	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	534	CP186A-Well4-52	CP186A	Well4	52	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	5047	CP186A-Well2-36	CP186A	Well2	36	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1868	CP186A-Well2-36	CP186A	Well2	36	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1130	CP186A-Well2-36	CP186A	Well2	36	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	785	CP186A-Well2-36	CP186A	Well2	36	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	100	CP186A-Well2-36	CP186A	Well2	36	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3053	CP186A-Well1-64	CP186A	Well1	64	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2205	CP186A-Well1-64	CP186A	Well1	64	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1562	CP186A-Well1-64	CP186A	Well1	64	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1136	CP186A-Well1-64	CP186A	Well1	64	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	299	CP186A-Well1-64	CP186A	Well1	64	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1909	CP186A-Well5-60	CP186A	Well5	60	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1755	CP186A-Well5-60	CP186A	Well5	60	ALLBATCHES___ALLPLATES___ALLWELLS
Great	694	CP186A-Well5-60	CP186A	Well5	60	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	646	CP186A-Well5-60	CP186A	Well5	60	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	554	CP186A-Well5-60	CP186A	Well5	60	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3643	CP186A-Well1-28	CP186A	Well1	28	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2243	CP186A-Well1-28	CP186A	Well1	28	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1057	CP186A-Well1-28	CP186A	Well1	28	ALLBATCHES___ALLPLATES___ALLWELLS
Great	928	CP186A-Well1-28	CP186A	Well1	28	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	227	CP186A-Well1-28	CP186A	Well1	28	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	896	CP186A-Well2-72	CP186A	Well2	72	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	753	CP186A-Well2-72	CP186A	Well2	72	ALLBATCHES___ALLPLATES___ALLWELLS
Great	411	CP186A-Well2-72	CP186A	Well2	72	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	350	CP186A-Well2-72	CP186A	Well2	72	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	349	CP186A-Well2-72	CP186A	Well2	72	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4570	CP186A-Well4-16	CP186A	Well4	16	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1824	CP186A-Well4-16	CP186A	Well4	16	ALLBATCHES___ALLPLATES___ALLWELLS
Great	768	CP186A-Well4-16	CP186A	Well4	16	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	700	CP186A-Well4-16	CP186A	Well4	16	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	124	CP186A-Well4-16	CP186A	Well4	16	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	5349	CP186A-Well3-44	CP186A	Well3	44	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2171	CP186A-Well3-44	CP186A	Well3	44	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	906	CP186A-Well3-44	CP186A	Well3	44	ALLBATCHES___ALLPLATES___ALLWELLS
Great	903	CP186A-Well3-44	CP186A	Well3	44	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	135	CP186A-Well3-44	CP186A	Well3	44	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3100	CP186A-Well5-42	CP186A	Well5	42	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2486	CP186A-Well5-42	CP186A	Well5	42	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1063	CP186A-Well5-42	CP186A	Well5	42	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1032	CP186A-Well5-42	CP186A	Well5	42	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	845	CP186A-Well5-42	CP186A	Well5	42	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1263	CP186A-Well4-70	CP186A	Well4	70	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	960	CP186A-Well4-70	CP186A	Well4	70	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	425	CP186A-Well4-70	CP186A	Well4	70	ALLBATCHES___ALLPLATES___ALLWELLS
Great	396	CP186A-Well4-70	CP186A	Well4	70	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	294	CP186A-Well4-70	CP186A	Well4	70	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4235	CP186A-Well2-54	CP186A	Well2	54	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2486	CP186A-Well2-54	CP186A	Well2	54	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1115	CP186A-Well2-54	CP186A	Well2	54	ALLBATCHES___ALLPLATES___ALLWELLS
Great	979	CP186A-Well2-54	CP186A	Well2	54	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	169	CP186A-Well2-54	CP186A	Well2	54	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	166	CP186A-Well1-82	CP186A	Well1	82	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	147	CP186A-Well1-82	CP186A	Well1	82	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	73	CP186A-Well1-82	CP186A	Well1	82	ALLBATCHES___ALLPLATES___ALLWELLS
Great	62	CP186A-Well1-82	CP186A	Well1	82	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	32	CP186A-Well1-82	CP186A	Well1	82	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3749	CP186A-Well3-26	CP186A	Well3	26	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1953	CP186A-Well3-26	CP186A	Well3	26	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	793	CP186A-Well3-26	CP186A	Well3	26	ALLBATCHES___ALLPLATES___ALLWELLS
Great	626	CP186A-Well3-26	CP186A	Well3	26	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	83	CP186A-Well3-26	CP186A	Well3	26	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2561	CP186A-Well2-18	CP186A	Well2	18	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2510	CP186A-Well2-18	CP186A	Well2	18	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1626	CP186A-Well2-18	CP186A	Well2	18	ALLBATCHES___ALLPLATES___ALLWELLS
Great	981	CP186A-Well2-18	CP186A	Well2	18	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	620	CP186A-Well2-18	CP186A	Well2	18	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	8095	CP186A-Well1-46	CP186A	Well1	46	ALLBATCHES___ALLPLATES___ALLWELLS
Great	964	CP186A-Well1-46	CP186A	Well1	46	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	713	CP186A-Well1-46	CP186A	Well1	46	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	203	CP186A-Well1-46	CP186A	Well1	46	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	17	CP186A-Well1-46	CP186A	Well1	46	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	7248	CP186A-Well4-34	CP186A	Well4	34	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1023	CP186A-Well4-34	CP186A	Well4	34	ALLBATCHES___ALLPLATES___ALLWELLS
Great	839	CP186A-Well4-34	CP186A	Well4	34	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	288	CP186A-Well4-34	CP186A	Well4	34	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	37	CP186A-Well4-34	CP186A	Well4	34	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1167	CP186A-Well3-62	CP186A	Well3	62	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1076	CP186A-Well3-62	CP186A	Well3	62	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	576	CP186A-Well3-62	CP186A	Well3	62	ALLBATCHES___ALLPLATES___ALLWELLS
Great	479	CP186A-Well3-62	CP186A	Well3	62	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	410	CP186A-Well3-62	CP186A	Well3	62	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2651	CP186A-Well5-33	CP186A	Well5	33	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2372	CP186A-Well5-33	CP186A	Well5	33	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2158	CP186A-Well5-33	CP186A	Well5	33	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1322	CP186A-Well5-33	CP186A	Well5	33	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	573	CP186A-Well5-33	CP186A	Well5	33	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	946	CP186A-Well3-8	CP186A	Well3	8	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	695	CP186A-Well3-8	CP186A	Well3	8	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	295	CP186A-Well3-8	CP186A	Well3	8	ALLBATCHES___ALLPLATES___ALLWELLS
Great	292	CP186A-Well3-8	CP186A	Well3	8	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	246	CP186A-Well3-8	CP186A	Well3	8	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	875	CP186A-Well4-61	CP186A	Well4	61	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	543	CP186A-Well4-61	CP186A	Well4	61	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	374	CP186A-Well4-61	CP186A	Well4	61	ALLBATCHES___ALLPLATES___ALLWELLS
Great	350	CP186A-Well4-61	CP186A	Well4	61	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	270	CP186A-Well4-61	CP186A	Well4	61	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	5509	CP186A-Well2-45	CP186A	Well2	45	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2493	CP186A-Well2-45	CP186A	Well2	45	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	924	CP186A-Well2-45	CP186A	Well2	45	ALLBATCHES___ALLPLATES___ALLWELLS
Great	876	CP186A-Well2-45	CP186A	Well2	45	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	116	CP186A-Well2-45	CP186A	Well2	45	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1818	CP186A-Well1-73	CP186A	Well1	73	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1594	CP186A-Well1-73	CP186A	Well1	73	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	740	CP186A-Well1-73	CP186A	Well1	73	ALLBATCHES___ALLPLATES___ALLWELLS
Great	609	CP186A-Well1-73	CP186A	Well1	73	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	474	CP186A-Well1-73	CP186A	Well1	73	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2417	CP186A-Well3-17	CP186A	Well3	17	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2093	CP186A-Well3-17	CP186A	Well3	17	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2034	CP186A-Well3-17	CP186A	Well3	17	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1010	CP186A-Well3-17	CP186A	Well3	17	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	428	CP186A-Well3-17	CP186A	Well3	17	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3252	CP186A-Well5-6	CP186A	Well5	6	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2399	CP186A-Well5-6	CP186A	Well5	6	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1042	CP186A-Well5-6	CP186A	Well5	6	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1031	CP186A-Well5-6	CP186A	Well5	6	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	879	CP186A-Well5-6	CP186A	Well5	6	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	7697	CP186A-Well1-37	CP186A	Well1	37	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1178	CP186A-Well1-37	CP186A	Well1	37	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	647	CP186A-Well1-37	CP186A	Well1	37	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	344	CP186A-Well1-37	CP186A	Well1	37	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	21	CP186A-Well1-37	CP186A	Well1	37	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	7089	CP186A-Well4-25	CP186A	Well4	25	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	905	CP186A-Well4-25	CP186A	Well4	25	ALLBATCHES___ALLPLATES___ALLWELLS
Great	720	CP186A-Well4-25	CP186A	Well4	25	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	222	CP186A-Well4-25	CP186A	Well4	25	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	30	CP186A-Well4-25	CP186A	Well4	25	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2492	CP186A-Well3-53	CP186A	Well3	53	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2131	CP186A-Well3-53	CP186A	Well3	53	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1368	CP186A-Well3-53	CP186A	Well3	53	ALLBATCHES___ALLPLATES___ALLWELLS
Great	876	CP186A-Well3-53	CP186A	Well3	53	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	314	CP186A-Well3-53	CP186A	Well3	53	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1033	CP186A-Well5-51	CP186A	Well5	51	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	777	CP186A-Well5-51	CP186A	Well5	51	ALLBATCHES___ALLPLATES___ALLWELLS
Great	378	CP186A-Well5-51	CP186A	Well5	51	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	333	CP186A-Well5-51	CP186A	Well5	51	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	315	CP186A-Well5-51	CP186A	Well5	51	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	760	CP186A-Well1-19	CP186A	Well1	19	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	611	CP186A-Well1-19	CP186A	Well1	19	ALLBATCHES___ALLPLATES___ALLWELLS
Great	202	CP186A-Well1-19	CP186A	Well1	19	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	197	CP186A-Well1-19	CP186A	Well1	19	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	160	CP186A-Well1-19	CP186A	Well1	19	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1475	CP186A-Well4-7	CP186A	Well4	7	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	904	CP186A-Well4-7	CP186A	Well4	7	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	703	CP186A-Well4-7	CP186A	Well4	7	ALLBATCHES___ALLPLATES___ALLWELLS
Great	478	CP186A-Well4-7	CP186A	Well4	7	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	233	CP186A-Well4-7	CP186A	Well4	7	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1597	CP186A-Well2-63	CP186A	Well2	63	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1506	CP186A-Well2-63	CP186A	Well2	63	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1121	CP186A-Well2-63	CP186A	Well2	63	ALLBATCHES___ALLPLATES___ALLWELLS
Great	712	CP186A-Well2-63	CP186A	Well2	63	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	243	CP186A-Well2-63	CP186A	Well2	63	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	5361	CP186A-Well3-35	CP186A	Well3	35	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1883	CP186A-Well3-35	CP186A	Well3	35	ALLBATCHES___ALLPLATES___ALLWELLS
Great	733	CP186A-Well3-35	CP186A	Well3	35	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	606	CP186A-Well3-35	CP186A	Well3	35	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	87	CP186A-Well3-35	CP186A	Well3	35	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3349	CP186A-Well2-27	CP186A	Well2	27	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2307	CP186A-Well2-27	CP186A	Well2	27	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1106	CP186A-Well2-27	CP186A	Well2	27	ALLBATCHES___ALLPLATES___ALLWELLS
Great	659	CP186A-Well2-27	CP186A	Well2	27	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	140	CP186A-Well2-27	CP186A	Well2	27	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	7067	CP186A-Well1-55	CP186A	Well1	55	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1373	CP186A-Well1-55	CP186A	Well1	55	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1188	CP186A-Well1-55	CP186A	Well1	55	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	474	CP186A-Well1-55	CP186A	Well1	55	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	54	CP186A-Well1-55	CP186A	Well1	55	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4918	CP186A-Well4-43	CP186A	Well4	43	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1658	CP186A-Well4-43	CP186A	Well4	43	ALLBATCHES___ALLPLATES___ALLWELLS
